timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:47:55.485,1781171275485759000,,,
2026-06-11 09:47:56.496,1781171276496942000,,,
2026-06-11 09:47:57.507,1781171277507792000,,,
2026-06-11 09:47:58.517,1781171278517206000,,,
2026-06-11 09:47:59.530,1781171279530527000,,,
2026-06-11 09:48:00.541,1781171280541858000,,,
2026-06-11 09:48:01.551,1781171281551976000,,,
2026-06-11 09:48:02.591,1781171282591921000,,,
2026-06-11 09:48:03.598,1781171283598198000,,,
2026-06-11 09:48:04.608,1781171284609139000,,,
2026-06-11 09:48:05.621,1781171285621556000,,,
2026-06-11 09:48:06.630,1781171286630653000,,,
2026-06-11 09:48:07.638,1781171287638138000,4.499000,64,64
2026-06-11 09:48:08.640,1781171288640316000,40.696000,64,64
2026-06-11 09:48:09.645,1781171289645394000,99.467000,64,64
2026-06-11 09:48:10.646,1781171290646986000,,,
2026-06-11 09:48:11.655,1781171291655333000,,,
2026-06-11 09:48:12.663,1781171292663229000,,,
2026-06-11 09:48:13.671,1781171293671320000,,,
2026-06-11 09:48:14.680,1781171294680876000,,,
2026-06-11 09:48:15.696,1781171295696380000,,,
2026-06-11 09:48:16.704,1781171296704801000,,,
2026-06-11 09:48:17.714,1781171297714757000,,,
2026-06-11 09:48:18.728,1781171298728134000,,,
2026-06-11 09:48:19.737,1781171299737935000,,,
2026-06-11 09:48:20.749,1781171300749187000,,,
2026-06-11 09:48:21.763,1781171301763484000,,,
2026-06-11 09:48:22.771,1781171302771630000,,,
2026-06-11 09:48:23.780,1781171303780217000,,,
2026-06-11 09:48:24.788,1781171304788617000,,,
2026-06-11 09:48:25.814,1781171305814651000,,,
2026-06-11 09:48:26.827,1781171306827345000,,,
2026-06-11 09:48:27.838,1781171307838624000,,,
